wid,gain_z,jump
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,0
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,1
w01e39c3,-0.16357533384943482,0
w01e39c3,-0.16357533384943482,0
w021e081,-0.18807837219272697,0
w021e081,-0.18419680414905992,0
w021e081,-0.18066163236769703,0
w021e081,-0.18226362117832395,0
w021e081,-0.18551085605260711,0
w021e081,-0.18317109282802085,0
w021e081,-0.23450352943560557,0
w021e081,-0.2353933929263543,0
w021e081,,0
w021e081,,0
w021e081,,0
w021e081,,0
w021e081,,0
w021e081,-0.18807837219272697,0
w021e081,-0.18419680414905992,0
w021e081,-0.18130587507064078,0
w021e081,-0.1748945880517478,0
w021e081,-0.1681497325167547,0
w021e081,-0.13429918237858665,0
w021e081,-0.18807837219272697,0
w021e081,-0.19446104042753484,0
w021e081,-0.19432089176718978,0
w021e081,-0.18743844689728617,0
w021e081,-0.1940713249649005,1
w021e081,-0.18736220691949862,0
w021e081,-0.13429918237858943,0
w021e081,-0.2416450711050281,0
w021e081,-0.18807837219272697,0
w021e081,-0.18856582974755437,0
w021e081,-0.18838804969680323,0
w021e081,-0.18918725722764115,0
w021e081,-0.20334192757655248,0
w021e081,-0.20015146319354538,0
w021e081,-0.1940522649704578,0
w021e081,-0.2282268350142243,0
w021e081,-0.18807837219272697,0
w021e081,-0.18856582974755437,0
w021e081,-0.19432089176718978,0
w021e081,-0.1748945880517478,0
w021e081,-0.18807837219272697,0
w021e081,-0.18419680414905992,0
w021e081,-0.1736903277189955,0
w021e081,-0.17468254561352528,0
w021e081,-0.17577373029562665,0
w021e081,-0.18807837219272697,0
w021e081,-0.18856582974755437,0
w021e081,-0.19432089176718978,0
w021e081,-0.1931790789748381,0
w021e081,-0.1716520064964159,0
w021e081,-0.22755973520857073,0
w021e081,-0.23531715294856675,0
w021e081,-0.23341115350385014,0
w021e081,-0.23066651430346488,0
w021e081,-0.22700699536960123,0
w021e081,-0.18807837219272697,0
w021e081,-0.1930451378419859,0
w021e081,-0.17451725972416768,0
w021e081,-0.17468254561352528,0
w021e081,-0.17695544995134763,0
w021e081,-0.18807837219272697,0
w021e081,-0.18856582974755437,0
w021e081,-0.18838804969680323,0
w021e081,-0.1931790789748381,0
w021e081,-0.1940713249649005,0
w021e081,-0.2282268350142243,0
w021e081,-0.18807837219272697,0
w021e081,-0.18856582974755437,0
w021e081,-0.18838804969680323,0
w021e081,-0.18918725722764115,0
w021e081,-0.2001514631935426,0
w021e081,-0.20443996194415773,0
w021e081,-0.2026102024772287,0
w021e081,-0.2416450711050281,0
w021e081,-0.2416450711050281,0
w021e081,-0.2416450711050281,0
w021e081,-0.2416450711050281,0
w021e081,-0.18807837219272697,0
w021e081,-0.1930451378419859,0
w021e081,-0.20390244776481722,0
w021e081,-0.1908991015922028,0
w021e081,-0.19925437775177343,0
w021e081,-0.1904070410324331,0
w021e081,-0.1681497325167547,0
w021e081,-0.2416450711050267,0
w021e081,-0.16357533384943482,0
w021e081,-0.18807837219272697,0
w021e081,-0.19446104042753484,0
w021e081,-0.19432089176718978,0
w021e081,-0.1931790789748381,0
w021e081,-0.1940713249649005,0
w021e081,-0.13429918237858943,0
w021e081,-0.2416450711050267,0
w021e081,-0.2416450711050267,0
w021e081,-0.2416450711050267,0
w021e081,-0.2416450711050267,0
w021e081,-0.18807837219272697,0
w021e081,-0.1930451378419859,0
w021e081,-0.19994180325462543,0
w021e081,-0.18743844689728617,0
w021e081,-0.1681497325167547,0
w021e081,-0.18807837219272697,0
w021e081,-0.18856582974755437,0
w021e081,-0.19432089176718978,0
w021e081,-0.18743844689728617,0
w021e081,-0.1681497325167547,0
w021e081,-0.20261020247723424,0
w021e081,-0.18807837219272697,0
w021e081,-0.18419680414905992,0
w021e081,-0.18066163236769703,0
w021e081,-0.182289865897246,0
w021e081,-0.1840076478967935,0
w021e081,-0.18187292851871423,0
w021e081,-0.2416450711050281,0
w021e081,-0.2416450711050281,0
w021e081,-0.18807837219272697,0
w021e081,-0.19446104042753484,0
w021e081,-0.19432089176718978,0
w021e081,-0.18743844689728617,0
w021e081,-0.1681497325167547,0
w021e081,-0.20261020247723424,0
w021e081,-0.2416450711050281,0
w021e081,-0.2416450711050281,0
w021e081,-0.2416450711050281,0
w021e081,-0.2416450711050281,0
w021e081,-0.18807837219272697,0
w021e081,-0.19446104042753484,0
w021e081,-0.20535058389077954,0
w021e081,-0.1908991015922028,0
w021e081,-0.1913373325582821,0
w021e081,-0.1823777205591509,0
w021e081,-0.23450352943560002,0
w021e081,-0.2318625289550179,0
w021e081,-0.23280123368154415,0
w021e081,,0
w021e081,-0.18807837219272697,0
w021e081,-0.19446104042753484,0
w021e081,-0.19432089176718978,0
w021e081,-0.18743844689728617,0
w021e081,-0.08550559659384432,0
w021e081,-0.2416450711050267,0
w021e081,-0.2416450711050267,0
w021e081,-0.2416450711050267,0
w021e081,-0.2416450711050267,0
w021e081,-0.18807837219272697,0
w021e081,-0.18856582974755437,0
w021e081,-0.19432089176718978,0
w021e081,-0.18743844689728617,0
w021e081,-0.1681497325167547,0
w021e081,-0.18807837219272697,0
w021e081,-0.1930451378419859,0
w021e081,-0.19432089176718978,0
w021e081,-0.1748945880517478,0
w021e081,-0.18807837219272697,0
w021e081,-0.18856582974755437,0
w021e081,-0.18838804969680323,0
w021e081,-0.18918725722764115,0
w021e081,-0.20334192757655248,0
w021e081,-0.18807837219272697,0
w021e081,-0.19446104042753484,0
w021e081,-0.19432089176718978,0
w021e081,-0.18743844689728617,0
w021e081,-0.1940713249649005,0
w021e081,-0.181872928518717,0
w021e081,-0.18807837219272697,0
w021e081,-0.18419680414905992,0
w021e081,-0.18686724268869823,0
w021e081,-0.19217485551740804,0
w021e081,-0.17058941180599527,0
w021e081,-0.19666348420971622,0
w021e081,-0.13429918237858665,0
w021e081,-0.18807837219272697,0
w021e081,-0.18856582974755437,0
w021e081,-0.18130587507064078,0
w021e081,-0.18807837219272697,0
w021e081,-0.18419680414905992,0
w021e081,-0.18066163236769703,0
w021e081,-0.182289865897246,0
w021e081,-0.18434596279823515,0
w021e081,-0.22755973520857073,0
w021e081,-0.22944667465884183,0
w0221ff0,1.0363774959965055,1
w0221ff0,1.0563874189755156,1
w0221ff0,1.0873310593746282,1
w0221ff0,0.31673652621914977,1
w0221ff0,0.7939987871761878,0
w0221ff0,1.1035330969981645,1
w0221ff0,1.1501919634048303,1
w0221ff0,1.2124037852803764,1
w0221ff0,1.319749674006815,1
w0221ff0,0.5390523014508963,1
w0221ff0,1.0363774959965055,1
w0221ff0,1.0563874189755156,1
w0221ff0,1.080532001980428,1
w0221ff0,1.1138415758699556,1
w0221ff0,1.148583776373345,1
w0221ff0,0.3048430896841193,1
w0221ff0,1.0363774959965055,1
w0221ff0,1.0630393942641305,1
w0221ff0,1.0907305880717282,1
w0221ff0,0.31673652621914977,1
w0221ff0,0.7939987871761878,1
w0221ff0,0.6561569073342807,1
w0221ff0,1.0363774959965055,1
w0221ff0,1.0630393942641305,1
w0221ff0,1.0995814240869248,1
w0221ff0,1.1385004436859711,1
w0221ff0,1.2477767524750125,1
w0221ff0,0.3048430896841193,1
w0221ff0,1.0363774959965055,1
w0221ff0,1.0563874189755156,1
w0221ff0,0.3723154700270871,1
w0221ff0,0.7692970343726595,1
w0221ff0,0.7939987871761878,1
w0221ff0,0.8269344575808886,1
w0221ff0,0.8708486847871636,1
w0221ff0,0.6561569073342807,1
w0221ff0,-0.16357533384943482,1
w0221ff0,0.6561569073342807,1
w0221ff0,-1.3346213926833173,0
w0221ff0,-0.16357533384943482,0
w0221ff0,-0.16357533384943482,0
w0221ff0,1.0363774959965055,1
w0221ff0,0.41399967788303593,1
w0221ff0,1.0363774959965055,1
w0221ff0,1.0630393942641305,1
w0221ff0,1.0982890671196825,1
w0221ff0,1.1464984938558649,1
w0221ff0,1.2166065140559799,1
w0221ff0,1.296000920925648,1
w0221ff0,1.3697630994361834,1
w0221ff0,1.3441464668991876,1
w0221ff0,1.3002322396929182,1
w0221ff0,0.6561569073342807,0
w0221ff0,0.2267733524285246,1
w0221ff0,-0.16357533384943482,0
w0221ff0,1.0363774959965055,1
w0221ff0,0.41399967788303593,1
w0221ff0,1.08011789381982,1
w0221ff0,1.1189716925003719,1
w0221ff0,0.31673652621914977,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,0.6561569073342807,1
w0221ff0,1.0363774959965055,1
w0221ff0,1.0630393942641305,1
w0221ff0,1.0995814240869248,1
w0221ff0,1.1497702610276823,1
w0221ff0,1.1968150923219023,1
w0221ff0,1.2458826655268254,1
w0221ff0,1.300117879726237,1
w0221ff0,0.3048430896841193,1
w0221ff0,1.0363774959965055,1
w0221ff0,0.41399967788303593,1
w0221ff0,1.08011789381982,1
w0221ff0,0.31673652621914977,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,0.6561569073342807,1
w0221ff0,-0.16357533384943482,1
w0221ff0,1.0363774959965055,1
w0221ff0,1.0630393942641305,1
w0221ff0,0.3723154700270871,1
w0221ff0,1.1189716925003719,1
w0221ff0,0.3048430896841193,1
w0221ff0,-0.16357533384943482,1
w0221ff0,0.6561569073342807,1
w0221ff0,-1.3346213926833173,1
w0221ff0,-1.3346213926833173,0
w0221ff0,-0.5539240201273956,0
w0221ff0,1.0363774959965055,1
w0221ff0,1.0563874189755156,1
w0221ff0,1.0907305880717282,1
w0221ff0,1.1399210088971115,1
w0221ff0,1.180983384434225,1
w0221ff0,1.2205233429148732,1
w0221ff0,1.1762660358085513,1
w0221ff0,0.3048430896841193,1
w0221ff0,1.0611436693476684,1
w0221ff0,1.0363774959965055,1
w0221ff0,0.41399967788303593,1
w0221ff0,1.08011789381982,1
w0221ff0,1.1189716925003719,1
w0221ff0,1.1707767574077697,1
w0221ff0,1.2398501772842985,1
w0221ff0,1.1892268320326242,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,0
w0221ff0,0.46098256419530026,0
w0221ff0,1.0363774959965055,1
w0221ff0,0.41399967788303593,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,0.6561569073342807,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,0.6561569073342807,1
w0221ff0,1.0363774959965055,1
w0221ff0,1.0563874189755156,1
w0221ff0,0.41399967788303593,1
w0221ff0,0.7507707197700174,1
w0221ff0,0.7692970343726595,1
w0221ff0,0.6561569073342807,1
w0221ff0,0.7939987871761878,1
w0221ff0,0.8269344575808886,1
w0221ff0,0.6561569073342807,1
w0221ff0,1.0363774959965055,1
w0221ff0,0.41399967788303593,1
w0221ff0,1.0363774959965055,1
w0221ff0,1.0630393942641305,1
w0221ff0,0.41399967788303593,1
w0221ff0,1.0363774959965055,1
w0221ff0,0.41399967788303593,1
w0221ff0,0.7507707197700174,1
w0221ff0,0.6561569073342807,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,0.6561569073342807,1
w0221ff0,-0.16357533384943482,1
w0221ff0,1.0363774959965055,1
w0221ff0,1.0625266729681897,1
w0221ff0,1.0975305389031702,1
w0221ff0,1.1331219515029116,1
w0221ff0,1.1987091792700892,1
w0221ff0,0.3048430896841193,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-1.3346213926833173,0
w0221ff0,-0.5539240201273956,0
w0221ff0,1.0363774959965055,1
w0221ff0,1.0625266729681897,1
w0221ff0,0.3723154700270871,1
w0221ff0,1.1189716925003719,1
w0221ff0,1.1707767574077697,1
w0221ff0,1.2398501772842985,1
w0221ff0,0.3048430896841193,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,1.0363774959965055,1
w0221ff0,0.41399967788303593,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,0.6561569073342807,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w0221ff0,1.0363774959965055,1
w0221ff0,0.41399967788303593,1
w0221ff0,1.08011789381982,1
w0221ff0,0.31673652621914977,1
w0221ff0,1.0519948720130285,1
w0221ff0,0.936720025596565,1
w0221ff0,0.7830202303746191,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-1.3346213926833173,0
w0221ff0,-1.3346213926833173,0
w0221ff0,-0.5539240201273956,0
w0221ff0,1.0363774959965055,1
w0221ff0,1.0630393942641305,1
w0221ff0,1.0982890671196825,1
w0221ff0,1.1482389095988201,1
w0221ff0,1.1987091792700892,1
w0221ff0,1.2205233429148732,1
w0221ff0,1.3061789579604361,1
w0221ff0,-0.16357533384943482,1
w0221ff0,1.0363774959965055,1
w0221ff0,1.0625266729681897,1
w0221ff0,1.0907305880717282,1
w0221ff0,1.1385004436859711,1
w0221ff0,1.1753011235896635,1
w0221ff0,1.1643440092818484,1
w0221ff0,1.158082801105956,1
w0221ff0,1.1012458976645045,1
w0221ff0,1.0363774959965055,1
w0221ff0,0.41399967788303593,1
w0221ff0,1.08011789381982,1
w0221ff0,0.31673652621914977,1
w0221ff0,0.7939987871761878,1
w0221ff0,0.8269344575808886,1
w0221ff0,0.6561569073342807,1
w0221ff0,-0.16357533384943482,1
w0221ff0,-0.16357533384943482,1
w030c798,-0.18807837219272697,0
w030c798,-0.19446104042753484,0
w030c798,-0.20535058389077954,0
w030c798,-0.18743844689728617,0
w030c798,-0.08550559659384432,0
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,,0
w030c798,,0
w030c798,-0.18807837219272697,0
w030c798,-0.19446104042753484,0
w030c798,-0.19432089176718978,0
w030c798,-0.18743844689728617,0
w030c798,-0.1681497325167547,0
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.1930451378419859,0
w030c798,-0.19994180325462543,0
w030c798,-0.1723429312951312,0
w030c798,-0.1681497325167547,0
w030c798,-0.2416450711050281,0
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.1930451378419859,0
w030c798,-0.20390244776481722,0
w030c798,-0.18685957401905612,0
w030c798,-0.1743334350121052,0
w030c798,-0.2416450711050267,0
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.18856582974755437,0
w030c798,-0.18838804969680323,0
w030c798,-0.18918725722764115,0
w030c798,-0.17433343501210935,0
w030c798,-0.22701324943027812,0
w030c798,-0.22017756110925327,0
w030c798,-0.21693855330288356,0
w030c798,-0.21938299759074037,0
w030c798,-0.21938299759074037,0
w030c798,-0.21938299759074037,1
w030c798,-0.16723485278329292,0
w030c798,-0.22700699536960123,0
w030c798,-0.2221276367911284,1
w030c798,-0.2416450711050281,0
w030c798,,0
w030c798,-0.18807837219272697,0
w030c798,-0.1930451378419859,0
w030c798,-0.17451725972416768,0
w030c798,-0.1723429312951312,0
w030c798,-0.0855055965938471,0
w030c798,-0.2416450711050281,0
w030c798,-0.2416450711050281,0
w030c798,-0.18807837219272697,0
w030c798,-0.1930451378419859,0
w030c798,-0.20390244776481722,0
w030c798,-0.18743844689728617,0
w030c798,-0.1940713249649005,1
w030c798,-0.18736220691949862,0
w030c798,-0.20261020247723147,0
w030c798,-0.20261020247723147,1
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.18419680414905992,0
w030c798,-0.17451725972416768,0
w030c798,-0.1748945880517478,0
w030c798,-0.1716520064964159,0
w030c798,-0.22755973520857073,0
w030c798,-0.22494851596930954,0
w030c798,-0.21938299759074037,1
w030c798,-0.16723485278329292,0
w030c798,-0.2221276367911284,0
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.19446104042753484,0
w030c798,-0.20535058389077954,0
w030c798,-0.1723429312951312,0
w030c798,-0.0855055965938471,0
w030c798,-0.2416450711050281,0
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,,0
w030c798,,0
w030c798,-0.18807837219272697,0
w030c798,-0.18856582974755437,0
w030c798,-0.18838804969680323,0
w030c798,-0.18918725722764115,0
w030c798,-0.20334192757655248,0
w030c798,-0.20022264036031012,0
w030c798,-0.22755973520857073,0
w030c798,-0.23531715294856675,0
w030c798,,0
w030c798,,0
w030c798,,0
w030c798,,0
w030c798,,0
w030c798,,0
w030c798,,0
w030c798,,0
w030c798,-0.18807837219272697,0
w030c798,-0.18419680414905992,0
w030c798,-0.18130587507064078,0
w030c798,-0.1748945880517478,0
w030c798,-0.1681497325167547,0
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.1930451378419859,0
w030c798,-0.19994180325462543,0
w030c798,-0.18685957401905612,0
w030c798,-0.0855055965938471,0
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,1
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.1930451378419859,0
w030c798,-0.19432089176718978,0
w030c798,-0.1748945880517478,0
w030c798,-0.1681497325167547,0
w030c798,-0.20261020247723424,0
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.18419680414905992,0
w030c798,-0.17451725972416768,0
w030c798,-0.1723429312951312,0
w030c798,-0.0855055965938471,0
w030c798,-0.2416450711050281,0
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.19446104042753484,0
w030c798,-0.19432089176718978,0
w030c798,-0.18743844689728617,0
w030c798,-0.1681497325167547,0
w030c798,-0.20261020247723424,0
w030c798,-0.20261020247723147,0
w030c798,-0.20261020247723147,1
w030c798,-0.22212763679113118,0
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.19446104042753484,0
w030c798,-0.19432089176718978,0
w030c798,-0.18743844689728617,0
w030c798,-0.08550559659384432,0
w030c798,-0.2416450711050267,0
w030c798,-0.2416450711050267,0
w030c798,-0.18807837219272697,0
w030c798,-0.1930451378419859,0
w030c798,-0.17451725972416768,0
w030c798,-0.1723429312951312,0
w030c798,-0.1940713249649005,0
w030c798,-0.13429918237858665,0
w030c798,-0.2416450711050281,0
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.1930451378419859,0
w030c798,-0.19432089176718978,0
w030c798,-0.18743844689728617,0
w030c798,-0.1940713249649005,0
w030c798,-0.20261020247723424,0
w030c798,-0.2416450711050281,0
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.18856582974755437,0
w030c798,-0.18838804969680323,0
w030c798,-0.1931790789748381,0
w030c798,-0.1940713249649005,0
w030c798,-0.181872928518717,0
w030c798,-0.2416450711050267,0
w030c798,-0.2416450711050267,0
w030c798,-0.18807837219272697,0
w030c798,-0.1930451378419859,0
w030c798,-0.19432089176718978,0
w030c798,-0.18743844689728617,0
w030c798,-0.1940713249649005,0
w030c798,-0.20261020247723424,0
w030c798,-0.20261020247723147,0
w030c798,-0.20261020247723147,0
w030c798,-0.2416450711050281,0
w030c798,-0.2416450711050281,0
w030c798,-0.18807837219272697,0
w030c798,-0.18856582974755437,0
w030c798,-0.18130587507064078,0
w030c798,-0.19331365295907513,0
w030c798,-0.19925437775177898,1
w030c798,-0.19337533735516793,0
w030c798,-0.19040704103243727,0
w030c798,-0.19040704103243727,1
w030c798,-0.19184130561458543,0
w030c798,-0.21724827821265555,0
w030c798,-0.22212763679112563,1
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.19446104042753484,0
w030c798,-0.20390244776481722,0
w030c798,-0.1908991015922028,0
w030c798,-0.0855055965938471,0
w030c798,-0.2416450711050281,0
w030c798,-0.2416450711050281,0
w030c798,-0.18807837219272697,0
w030c798,-0.18419680414905992,0
w030c798,-0.18130587507064078,0
w030c798,-0.19331365295907513,0
w030c798,-0.19040704103243727,0
w030c798,-0.20261020247723424,0
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w030c798,-0.18807837219272697,0
w030c798,-0.19446104042753484,0
w030c798,-0.20390244776481722,0
w030c798,-0.1723429312951312,0
w030c798,-0.1681497325167547,0
w030c798,-0.20261020247723424,0
w030c798,-0.20261020247723147,0
w030c798,-0.20261020247723147,0
w030c798,-0.2416450711050281,0
w030c798,-0.2416450711050281,0
w030c798,-0.18807837219272697,0
w030c798,-0.18856582974755437,0
w030c798,-0.18838804969680323,0
w030c798,-0.1931790789748381,0
w030c798,-0.1940713249649005,0
w030c798,-0.20261020247723424,0
w030c798,-0.2416450711050281,0
w030c798,-0.2416450711050281,0
w030c798,-0.16357533384943482,0
w030c798,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.7123507311987916,0
w0375c02,-0.6941198092835256,0
w0375c02,-0.7024347318611016,0
w0375c02,-1.3183822774143308,0
w0375c02,-1.1191672154525525,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.3829279127960229,0
w0375c02,0.1810019670133091,0
w0375c02,-0.8026130203319608,0
w0375c02,-0.8662029691497638,0
w0375c02,-0.8662029691497638,0
w0375c02,-0.7378148465536534,0
w0375c02,-0.7378148465536534,0
w0375c02,-0.7378148465536534,0
w0375c02,-0.7475735637106025,0
w0375c02,,0
w0375c02,,0
w0375c02,,0
w0375c02,,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.32086929330382163,0
w0375c02,-0.5797645564126336,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.18141623318301092,0
w0375c02,-1.1725095880370697,0
w0375c02,-0.8326573789227508,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.2860929781558188,0
w0375c02,-1.1755847990161592,0
w0375c02,-0.832657378922748,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.18141623318301092,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
w0375c02,-0.16357533384943482,0
