wid,term_reward,best_next,is_term
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,0.3449805066939554,-0.5477314850071437,0
w24cf0d9,0.3449805066939554,0.2719477737945531,0
w24cf0d9,1.6679434397037398,1.9113062913979468,1
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,0.3449805066939554,-0.5477314850071437,0
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,0.3449805066939554,-0.5477314850071437,0
w24cf0d9,1.6679434397037398,-0.5477314850071437,0
w24cf0d9,2.9909063727135243,1.0916270325962498,1
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,0.3449805066939554,-0.5477314850071437,0
w24cf0d9,1.0064619731988476,-0.5477314850071437,0
w24cf0d9,1.0064619731988476,0.2719477737945531,0
w24cf0d9,1.6679434397037398,2.730985550199644,0
w24cf0d9,1.6679434397037398,2.730985550199644,1
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,0.3449805066939554,-0.5477314850071437,0
w24cf0d9,0.3449805066939554,1.0916270325962498,0
w24cf0d9,-0.9779824263158291,0.2719477737945531,0
w24cf0d9,-0.9779824263158291,0.2719477737945531,0
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,0.2719477737945531,0
w24cf0d9,-0.3165009598109369,1.0916270325962498,0
w24cf0d9,-0.3165009598109369,0.2719477737945531,0
w24cf0d9,0.3449805066939554,1.0916270325962498,1
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,1.0064619731988476,-0.5477314850071437,0
w24cf0d9,1.0064619731988476,1.0916270325962498,0
w24cf0d9,0.3449805066939554,1.9113062913979468,0
w24cf0d9,0.3449805066939554,1.9113062913979468,0
w24cf0d9,0.3449805066939554,1.9113062913979468,0
w24cf0d9,0.3449805066939554,2.730985550199644,1
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,0.3449805066939554,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,0.2719477737945531,0
w24cf0d9,0.3449805066939554,1.0916270325962498,0
w24cf0d9,0.3449805066939554,1.0916270325962498,0
w24cf0d9,0.3449805066939554,-0.5477314850071437,0
w24cf0d9,1.0064619731988476,-0.5477314850071437,0
w24cf0d9,1.0064619731988476,0.2719477737945531,0
w24cf0d9,0.3449805066939554,2.730985550199644,1
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,0.3449805066939554,-0.5477314850071437,0
w24cf0d9,0.3449805066939554,-0.5477314850071437,0
w24cf0d9,0.3449805066939554,-0.5477314850071437,0
w24cf0d9,1.6679434397037398,1.0916270325962498,1
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,-0.3165009598109369,-0.5477314850071437,0
w24cf0d9,1.0064619731988476,-0.5477314850071437,0
w24cf0d9,1.0064619731988476,0.2719477737945531,0
w24cf0d9,2.329424906208632,3.550664809001341,1
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
w24cf0d9,0.3449805066939554,-0.5477314850071437,0
w24cf0d9,1.0064619731988476,-0.5477314850071437,0
w24cf0d9,1.0064619731988476,1.0916270325962498,0
w24cf0d9,2.329424906208632,3.550664809001341,1
w24cf0d9,-0.9779824263158291,-0.5477314850071437,0
