wid,term_reward,best_next,is_term
w6a8ade1,-0.7916735238125825,-0.5224169003467944,0
w6a8ade1,-0.4848784730343806,-0.5224169003467944,0
w6a8ade1,0.11375859243367388,-0.5224169003467944,0
w6a8ade1,0.5386310661164274,-0.5224169003467944,0
w6a8ade1,1.0006283190530139,0.6990012119765973,0
w6a8ade1,1.0006283190530139,-0.5224169003467944,0
w6a8ade1,1.0006283190530139,-0.5224169003467944,1
w6a8ade1,0.33031980474769873,-0.5224169003467944,0
w6a8ade1,0.33031980474769873,-0.5224169003467944,0
w6a8ade1,0.7510673029578042,-0.5224169003467944,0
w6a8ade1,1.4626255719896002,1.3587851030084295,1
w6a8ade1,-0.7916735238125825,-0.5224169003467944,0
w6a8ade1,-0.2683172607203557,-0.5224169003467944,0
w6a8ade1,0.36125712079255945,-0.5224169003467944,0
w6a8ade1,0.36125712079255945,1.1420379156653275,0
w6a8ade1,1.0666279266153833,1.342426824718384,1
w6a8ade1,-0.7916735238125825,-0.5224169003467944,0
w6a8ade1,-0.2683172607203557,-0.5224169003467944,0
w6a8ade1,-0.2683172607203557,0.8612208050195477,0
w6a8ade1,0.36125712079255945,1.1420379156653275,0
w6a8ade1,0.8026294963659054,1.2988047492782628,1
w6a8ade1,0.33031980474769873,-0.5224169003467944,0
w6a8ade1,0.36125712079255945,-0.5224169003467944,0
w6a8ade1,1.010940757734634,-0.5224169003467944,0
w6a8ade1,1.4626255719896002,0.6717374148265216,0
w6a8ade1,1.5286251795519696,0.8462257165870061,0
w6a8ade1,1.5286251795519696,0.6990012119765973,0
w6a8ade1,1.5286251795519696,2.5638449370417757,1
w6a8ade1,0.33031980474769873,-0.5224169003467944,0
w6a8ade1,0.36125712079255945,-0.5224169003467944,0
w6a8ade1,0.36125712079255945,-0.5224169003467944,0
w6a8ade1,0.8026294963659054,-0.38609791459641585,0
w6a8ade1,0.8686291039282749,-0.34792859858630987,0
w6a8ade1,0.8686291039282749,-0.5224169003467944,0
w6a8ade1,0.8686291039282749,-0.5224169003467944,0
w6a8ade1,1.1326275341777527,0.1755363066951437,1
w6a8ade1,-1.5379073679113267,-0.5224169003467944,0
w6a8ade1,-1.3744552148076459,-0.5224169003467944,0
w6a8ade1,-1.3744552148076459,-0.5224169003467944,0
w6a8ade1,-1.4171229298528496,-0.5224169003467944,0
w6a8ade1,-1.4171229298528496,-0.5224169003467944,0
w6a8ade1,-1.4578570626452494,-0.5224169003467944,0
w6a8ade1,-1.4578570626452494,-0.5224169003467944,1
w6a8ade1,-0.7916735238125825,-0.5224169003467944,0
w6a8ade1,-0.2683172607203557,-0.5224169003467944,0
w6a8ade1,-0.2683172607203557,-0.5224169003467944,0
w6a8ade1,-0.2683172607203557,0.8612208050195477,0
w6a8ade1,-0.7916735238125825,0.8298674382969606,0
w6a8ade1,-1.303170482420946,-0.5224169003467944,1
w6a8ade1,0.33031980474769873,-0.5224169003467944,0
w6a8ade1,1.010940757734634,-0.5224169003467944,0
w6a8ade1,1.010940757734634,1.2769937115582022,0
w6a8ade1,1.7266240022390782,1.3696906218684597,1
w6a8ade1,-0.7916735238125825,-0.5224169003467944,0
w6a8ade1,-0.4848784730343806,-0.5224169003467944,0
w6a8ade1,-0.12755247271623954,-0.5224169003467944,0
w6a8ade1,-0.4848784730343806,-0.5224169003467944,0
w6a8ade1,-0.4678629492097072,-0.5224169003467944,0
w6a8ade1,-0.45961299826441104,-0.5006058626267338,0
w6a8ade1,-0.45136304731911486,-0.5006058626267338,0
w6a8ade1,-0.45136304731911486,-0.5006058626267338,0
w6a8ade1,-0.055365401944897925,0.5245129102161128,1
w6a8ade1,-0.7916735238125825,-0.5224169003467944,0
w6a8ade1,-0.2683172607203557,-0.5224169003467944,0
w6a8ade1,-0.24511427368671018,-0.5224169003467944,0
w6a8ade1,0.40663185099168847,-0.4024561928864613,0
w6a8ade1,0.40663185099168847,-0.5224169003467944,1
w6a8ade1,0.33031980474769873,-0.5224169003467944,0
w6a8ade1,0.36125712079255945,-0.5224169003467944,0
w6a8ade1,0.36125712079255945,-0.5224169003467944,0
w6a8ade1,0.8026294963659054,-0.5224169003467944,0
w6a8ade1,1.5286251795519696,1.3969544190185355,1
w6a8ade1,0.33031980474769873,-0.5224169003467944,0
w6a8ade1,0.33031980474769873,-0.5224169003467944,0
w6a8ade1,0.36125712079255945,-0.44062550889656726,0
w6a8ade1,1.010940757734634,1.1952023201079751,0
w6a8ade1,1.4626255719896002,2.389356635281291,0
